nama_skpd,nama_urusan,nama_program,nilai_anggaran,nilai_spj
Kelurahan Pulo Gebang - JAKTIM,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan pelayanan Pemerintahan Kelurahan,5092113000,3167692250
Kelurahan Pulo Gebang - JAKTIM,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan sarana dan prasarana aparatur,65000000,0
Kelurahan Pulogadung - JAKTIM,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian","Program penerapan prinsip good governance dalam penyelenggaraan urusan Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",288000000,179768416
Kelurahan Pulogadung - JAKTIM,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan kapasitas aparatur kelurahan,175000000,0
Kelurahan Pulogadung - JAKTIM,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan koordinasi Pemerintahan Kota/Kabupaten Administrasi,30000000,29997400
Kelurahan Pulogadung - JAKTIM,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan pelayanan Pemerintahan Kelurahan,3809920000,1730944348
Kelurahan Pulogadung - JAKTIM,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan sarana dan prasarana aparatur,90000000,85868550
Kelurahan Ragunan - JAKSEL,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian","Program penerapan prinsip good governance dalam penyelenggaraan urusan Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",277005000,129080965
Kelurahan Ragunan - JAKSEL,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan kapasitas aparatur kelurahan,50000000,47481500
Kelurahan Ragunan - JAKSEL,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan pelayanan Pemerintahan Kelurahan,3749972000,2501035190
Kelurahan Ragunan - JAKSEL,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan sarana dan prasarana aparatur,102060000,49511770
Kelurahan Rawa Badak Selatan - JAKUT,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian","Program penerapan prinsip good governance dalam penyelenggaraan urusan Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",574586400,363215707
Kelurahan Rawa Badak Selatan - JAKUT,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan pelayanan Pemerintahan Kelurahan,3242116600,2326716067
Kelurahan Rawa Badak Selatan - JAKUT,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan sarana dan prasarana aparatur,68000000,67524006
Kelurahan Rawa Badak Utara - JAKUT,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian","Program penerapan prinsip good governance dalam penyelenggaraan urusan Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",554693000,376515071
Kelurahan Rawa Badak Utara - JAKUT,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan pelayanan Pemerintahan Kelurahan,4043057000,3119172960
Kelurahan Rawa Badak Utara - JAKUT,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan sarana dan prasarana aparatur,118750000,117712582
Kelurahan Rawa Barat - JAKSEL,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian","Program penerapan prinsip good governance dalam penyelenggaraan urusan Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",572850000,400249958
Kelurahan Rawa Barat - JAKSEL,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan kapasitas aparatur kelurahan,139300000,75290000
Kelurahan Rawa Barat - JAKSEL,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan pelayanan Pemerintahan Kelurahan,1948782000,1077409500
Kelurahan Rawa Barat - JAKSEL,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan sarana dan prasarana aparatur,40000000,0
Kelurahan Rawa Buaya - JAKBAR,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian","Program penerapan prinsip good governance dalam penyelenggaraan urusan Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",172651500,161392200
Kelurahan Rawa Buaya - JAKBAR,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan kapasitas aparatur kelurahan,663015400,494796351
Kelurahan Rawa Buaya - JAKBAR,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan pelayanan Pemerintahan Kelurahan,4025202850,2715756150
Kelurahan Rawa Buaya - JAKBAR,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan sarana dan prasarana aparatur,85000000,0
Kelurahan Rawa Bunga - JAKTIM,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian","Program penerapan prinsip good governance dalam penyelenggaraan urusan Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",71500000,65170000
Kelurahan Rawa Bunga - JAKTIM,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan kapasitas aparatur kelurahan,499000000,273008274
Kelurahan Rawa Bunga - JAKTIM,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan koordinasi Pemerintahan Kota/Kabupaten Administrasi,30000000,29997000
Kelurahan Rawa Bunga - JAKTIM,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan pelayanan Pemerintahan Kelurahan,3443754000,2640930700
Kelurahan Rawa Jati - JAKSEL,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian","Program penerapan prinsip good governance dalam penyelenggaraan urusan Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",2736300000,1885110236
Kelurahan Rawa Jati - JAKSEL,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan pelayanan Pemerintahan Kelurahan,516685000,381284840
Kelurahan Rawa Terate - JAKTIM,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian","Program penerapan prinsip good governance dalam penyelenggaraan urusan Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",500000000,397358320
Kelurahan Rawa Terate - JAKTIM,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan kapasitas aparatur kelurahan,50000000,46086000
Kelurahan Rawa Terate - JAKTIM,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan koordinasi Pemerintahan Kota/Kabupaten Administrasi,30000000,23871000
Kelurahan Rawa Terate - JAKTIM,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan pelayanan Pemerintahan Kelurahan,2638400000,1907103600
Kelurahan Rawa Terate - JAKTIM,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan sarana dan prasarana aparatur,36000000,32331250
Kelurahan Rawamangun - JAKTIM,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian","Program penerapan prinsip good governance dalam penyelenggaraan urusan Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",303875000,178408000
Kelurahan Rawamangun - JAKTIM,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan kapasitas aparatur kelurahan,698043000,191016676
Kelurahan Rawamangun - JAKTIM,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan pelayanan Pemerintahan Kelurahan,4801930000,2344953710
Kelurahan Rawamangun - JAKTIM,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian","Program sinkronisasi kebijakan pembiayaan, kelembagaan dan regulasi Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",56216000,17078000
Kelurahan Rawasari - JAKPUS,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian","Program penerapan prinsip good governance dalam penyelenggaraan urusan Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",467619500,391950836
Kelurahan Rawasari - JAKPUS,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan kapasitas aparatur kelurahan,51400000,41260000
Kelurahan Rawasari - JAKPUS,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan pelayanan Pemerintahan Kelurahan,3257163500,2720092175
Kelurahan Rawasari - JAKPUS,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan sarana dan prasarana aparatur,80200000,0
Kelurahan Roa Malaka - JAKBAR,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian","Program penerapan prinsip good governance dalam penyelenggaraan urusan Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",552387000,430869297
Kelurahan Roa Malaka - JAKBAR,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan kapasitas aparatur kelurahan,34600000,26160000
Kelurahan Roa Malaka - JAKBAR,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan pelayanan Pemerintahan Kelurahan,1551086000,1168140750
Kelurahan Roa Malaka - JAKBAR,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan sarana dan prasarana aparatur,55000000,53839647
Kelurahan Rorotan - JAKUT,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian","Program penerapan prinsip good governance dalam penyelenggaraan urusan Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",508960000,343472577
Kelurahan Rorotan - JAKUT,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan pelayanan Pemerintahan Kelurahan,4877933000,3659022670
Kelurahan Rorotan - JAKUT,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan sarana dan prasarana aparatur,59200000,58768000
Kelurahan Selong - JAKSEL,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian","Program penerapan prinsip good governance dalam penyelenggaraan urusan Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",701520000,423540494
Kelurahan Selong - JAKSEL,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan kapasitas aparatur kelurahan,294766000,154783135
Kelurahan Selong - JAKSEL,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan pelayanan Pemerintahan Kelurahan,1308603000,920640000
Kelurahan Selong - JAKSEL,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan sarana dan prasarana aparatur,30000000,29700000
Kelurahan Semanan - JAKBAR,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian","Program penerapan prinsip good governance dalam penyelenggaraan urusan Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",318400000,252839400
Kelurahan Semanan - JAKBAR,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan kapasitas aparatur kelurahan,317100000,249237088
Kelurahan Semanan - JAKBAR,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan pelayanan Pemerintahan Kelurahan,4173791000,3124213781
Kelurahan Semanan - JAKBAR,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan sarana dan prasarana aparatur,145000000,144137196
Kelurahan Semper Barat - JAKUT,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian","Program penerapan prinsip good governance dalam penyelenggaraan urusan Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",494203500,328238078
Kelurahan Semper Barat - JAKUT,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan pelayanan Pemerintahan Kelurahan,6419202000,4768648587
Kelurahan Semper Barat - JAKUT,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan sarana dan prasarana aparatur,100000000,83523300
Kelurahan Semper Timur - JAKUT,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian","Program penerapan prinsip good governance dalam penyelenggaraan urusan Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",460140000,336486209
Kelurahan Semper Timur - JAKUT,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan pelayanan Pemerintahan Kelurahan,4055170000,2883099474
Kelurahan Semper Timur - JAKUT,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan sarana dan prasarana aparatur,67500000,65194057
Kelurahan Senayan - JAKSEL,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian","Program penerapan prinsip good governance dalam penyelenggaraan urusan Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",598787000,344401132
Kelurahan Senayan - JAKSEL,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan kapasitas aparatur kelurahan,92000000,78714000
Kelurahan Senayan - JAKSEL,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan pelayanan Pemerintahan Kelurahan,1297640000,620830500
Kelurahan Senayan - JAKSEL,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan sarana dan prasarana aparatur,60000000,0
Kelurahan Senen - JAKPUS,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian","Program penerapan prinsip good governance dalam penyelenggaraan urusan Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",348035000,250281503
Kelurahan Senen - JAKPUS,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan pelayanan Pemerintahan Kelurahan,2069891000,1657740650
Kelurahan Serdang - JAKPUS,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian","Program penerapan prinsip good governance dalam penyelenggaraan urusan Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",41000000,40996400
Kelurahan Serdang - JAKPUS,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan kapasitas aparatur kelurahan,525900000,418407188
Kelurahan Serdang - JAKPUS,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan pelayanan Pemerintahan Kelurahan,3283468000,2591943950
Kelurahan Setiabudi - JAKSEL,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian","Program penerapan prinsip good governance dalam penyelenggaraan urusan Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",578950000,359510303
